beer_id,beer_name,beer_type,abv,avg_rating,avg_ibu,desc,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
2102,DBA (Double Barrel Ale),Pale Ale - English,5.0,3.69,30.0,"Notes:DBA—a.k.a. Double Barrel Ale—is the trailblazing ﬂagship beer that started it all for us back in 1996. Partially fermented in our patented Firestone Union oak-­‐barrel brewing system, DBA quickly took the Central Coast by storm and set the pace for future beers to come. Today, DBA is regarded as a California classic, and stands as an iconic tribute to traditional cask-­‐fermented English ales. Pale malts create a smooth middle with ribbons of caramel, English toﬀee and toasted oak.	",9,27,6,32,46,22,0,19,43,11,80
2103,Bass Pale Ale,Pale Ale - English,5.1,3.37,30.0,Notes:A classic pale ale. This version of Bass for the North American market at 5% to comply with USA ale regulations.	,7,15,9,32,60,32,0,36,53,4,55
2104,Old Speckled Hen,Pale Ale - English,5.0,3.5,30.0,"Notes:Old Speckled Hen is popular with ale drinkers up and down the country and renowned for its unique character and consistent quality.The great British ale was first brewed to commemorate the 50th anniversary of the MG car factory in Abingdon, Oxfordshire. It was even named after the factory’s old run around car which was often parked outside the paint shop. Spattered in paint, the car became known as the “Owld Speckl’d Un”. The eagle-eyed might even see the resemblance between MG’s logo and the Old Speckled Hen label!More than 35 years on, the great premium ale continues to be a finely balanced beer with a distinctive rich, malty taste and fruity aroma.	",21,48,21,56,66,30,0,34,78,13,102
2105,Samuel Adams Boston Ale (Stock Ale)Boston Beer Company (Samuel Adams),Pale Ale - English,5.4,3.64,30.0,Notes:,13,38,6,45,55,17,0,18,66,3,91
2106,Summer Ale,Pale Ale - English,5.0,3.57,30.0,"Notes:Summer in Brooklyn is all about following your impulses, winging it from beaches and barbecues to stoops and rooftops. Brooklyn Summer Ale is a refreshing, flavorful pale ale made to accompany you on all your warm weather adventures. 18 IBU	",26,24,4,24,16,24,1,23,35,5,32
2107,Organic Pale AleSamuel Smith Old Brewery (Tadcaster),Pale Ale - English,5.0,3.89,30.0,Notes:Known as Organic Best Ale in the UK.	,11,30,5,31,42,18,1,26,41,4,72
2108,Smuttynose Shoals Pale Ale,Pale Ale - English,5.6,3.84,30.0,"Notes:Our interpretation of a classic English beer style is copper-colored, medium-bodied and pleasantly hopped. Its flavor is delightfully complex: tangy fruit at the start, with an assertive hop crispness and a long malty palate that one well-known beer writer has compared to the flavor of freshly-baked bread.52 IBU	",24,38,7,79,47,77,1,78,130,13,80
2109,Denver Pale Ale,Pale Ale - English,5.4,3.73,30.0,"Notes:This American pale ale opens with big citrus and pine notes, then smooths out with a faint toasted malt character and dry, slightly bitter finish. Denver Pale Ale is your go-to beer from city to trail and back again, no matter what the time or season.	",17,31,2,62,37,56,2,61,91,4,66
2110,Whale's Tale Pale Ale,Pale Ale - English,5.6,3.65,30.0,"Notes:Whale's Tale Pale Ale is an English style pale ale named in honor of Nantucket's whaling history. Wonderfully balanced with Maris Otter malt, hints of crystal malt and generously hopped with East Kent Goldings, it has a rich honey color and fruity hop aroma.40 IBU	",5,21,2,39,29,26,0,27,50,7,54
2111,Extra Pale Ale,Pale Ale - English,5.3,3.71,30.0,"Notes:A pioneer in craft beer (hey, that rhymes), Summit Extra Pale Ale has been gracing the pint glasses of serious beer lovers since 1986. Bronze color. Gold medal-winning flavor. Featuring caramel, biscuity malts balanced by an earthy hop bite and juicy citrus.	",8,25,10,71,47,39,0,39,94,6,84
2112,Monty Python's Holy Grail Ale,Pale Ale - English,4.7,3.36,30.0,"Notes:Draught 4.0% / Bottle 4.7%Another fine addition to the Black Sheep flock of premium bottle ales. This ale was specially commissioned to commemorate the 30th anniversary of Monty Python in 1999.Ten years later on the 40th anniversary Holy Grail is still going strong. With more hops than a killer rabbit, it's a full-flavoured golden ale with a distinctively fruity flavour followed by the Black Sheep signature dry finish.We brew Holy Grail with Maris Otter malt, an old and expensive variety that is renowned for the taste and the quality of the beer it produces.A mixture of old English Hop varieties including a touch of WGV hops gives Holy Grail its lovely fruity nose.We use a touch of wheat which helps deliver the lovely creamy head and lacing down the glass - just what you would expect from a proper Yorkshire beer!	",20,42,8,38,45,44,2,46,61,2,80
2113,Samuel Adams Pale AleBoston Beer Company (Samuel Adams),Pale Ale - English,5.25,3.5,30.0,Notes:,26,32,6,61,18,44,1,41,108,4,56
2114,Lord Chesterfield Ale,Pale Ale - English,5.4,2.95,30.0,"Notes:One of our heritage beers, Yuengling Lord Chesterfield Ale has as much rich heritage as it does flavor and appeal. Crafted in a unique two-stage European brewing style for enhanced bitterness, it utilizes both conventional kettle hopping and dry hopping after fermentation resulting in a dry sharp finish. Its distinct robust flavor is derived from a delicate combination of sweet maltiness and lingering herbal bitterness.	",9,18,5,36,14,11,2,5,42,2,29
2115,5 Barrel Pale Ale,Pale Ale - English,5.2,3.82,30.0,"Notes:The distinctive hop character of our 5 Barrel Pale Ale is due to the extraction of essential oils from select hops. We treat 5 Barrel Pale Ale to an infusion of fresh whole hop flowers in the Hop Back and the Fermentor, as well as four hop additions during the kettle boil. We like how this gives the beer a fresh, lively flavor and aroma.	",20,27,4,65,41,34,1,36,92,0,48
2116,Pale Ale,Pale Ale - English,4.4,3.61,30.0,"Notes:Our flagship Pale Ale is a smooth, balanced, copper-colored session beer with mildly spiced flavor and aroma from the East Kent Goldings hops. The bready, lightly caramel malt complements the hint of fruitiness contributed by the London Ale yeast, making it satisfying and authentic; the perfect flagship beer for Schlafly.Sixteenth century brewers created amber beers by using a form of coal called coke to roast their grains. Coke burns hotter and more steadily than wood without imparting the foul odors from coal. It allowed brewers to produce caramel malts that were paler alternatives to the common brown porters. At about the same time, Flemish migrants introduced hops to English beers and soon this ale became the chosen style of England from the mid-16th century until the end of the 20th century. Today, brewers outside England have adopted the Pale Ale and made it one of the leading styles of the American craft beer movement.25 IBU	",14,19,6,55,52,36,0,31,77,11,87
2117,Sparkling Ale,Pale Ale - English,5.8,3.6,30.0,"Notes:Little has changed since Thomas Cooper brewed his first batch of Sparkling Ale in 1862. It's still naturally conditioned in the bottle with our unique strain of Coopers yeast. To enjoy the complete Sparkling experience, roll the bottle to mix in the yeast sediment before pouring. No additives. No preservatives.	",13,23,9,33,29,41,1,40,46,6,42
2118,Original Pale Ale,Pale Ale - English,4.5,3.21,30.0,"Notes:Our 'Pale' is naturally conditioned in the bottle or keg. This traditional Coopers brewing method produces the trademark sediment that gives our ales a distinctive, fine cloudy appearance.This beer is a deep golden colour and pours with a generous level of foam. To unlock its full flavour potential, make sure to roll before pouring. No additives. No preservatives.	",9,20,3,37,19,21,0,17,66,4,37
2119,Landlord,Pale Ale - English,4.3,4.1,30.0,"Notes:The drinkers’ favourite, a 4.3% classic pale ale with a complex citrus and hoppy aroma. A recent survey revealed that Landlord has the highest proportion of drinkers who call it their favourite ale. And it has won more awards than any other beer, winning both CAMRA’s Champion Beer of Britain and the Brewing Industry Challenge Cup four times. The ABV in bottle is 4.1%.	",17,44,12,58,43,34,5,31,96,14,71
2120,Tetley's English Ale,Pale Ale - English,3.6,3.53,30.0,Notes:,13,101,7,34,39,24,1,21,57,2,73
2121,Scarecrow Ale,Pale Ale - English,4.7,3.17,30.0,Notes:,26,36,9,45,34,40,0,33,78,5,72
2122,Bitter & Twisted,Pale Ale - English,4.2,3.74,30.0,"Notes:English Golden AleBitter & Twisted is a superbly-balanced, refreshingly-lively beer. It has a malty-sweet aroma with a floral, fruity hoppiness and a zingy, zesty flavour. Complex, rounded, sweet and dry; this is the connoisseurs' session beer par excellence!HOPS: Hersbruker, Celeia, Perle, BobekMALTS: Lager malt, crystal malt, malted wheat & oats34 IBU	",24,36,11,85,54,66,4,81,106,20,99
2123,Honey Dew Organic Golden Ale,Pale Ale - English,5.0,3.52,30.0,"Notes:Honey Dew is the UK's leading organically produced ale. Naturally brewed using organic honey, malts and hops. This creates a refreshing golden beer with subtle honey flavours balanced by a delicious zesty edge. Best served chilled.	",9,33,6,30,86,9,1,14,33,2,105
2124,Scape Goat Pale Ale,Pale Ale - English,5.0,3.59,30.0,"Notes:Scape Goat is our award-winning Pale Ale. It is a very smooth brew, refreshing and well-balanced. Scape Goat took home the Gold Medal from the North American Brewers' Association competitions as the best English-style pale ale brewed west of the Mississippi, but only because it is the best. Scape Goat is brewed with pale, crystal malts, and Kent Goldings and Crystal hops.	",24,37,5,62,40,42,0,46,89,0,65
2125,Geary's Pale Ale,Pale Ale - English,4.5,3.58,30.0,"Notes:Our flagship. This is a classic British pale ale with a nod to the legendary beers of Burton-on-Trent. Copper-colored, dry, clean, and crisp with lots of late hop taste, in an appetizing complex with ale fruitiness from imported Hampshire yeast. Original gravity - 1047; alcohol by volume - 4.5%; two row English malt (pale, crystal and chocolate); Cascade, Mt. Hood, Tettnang and Fuggle Hops.	",35,36,6,72,65,35,0,30,89,5,94
2126,Ipswich Original Pale Ale,Pale Ale - English,5.4,3.81,30.0,Notes:,17,57,7,52,51,45,0,40,79,11,98
2127,Newcastle Bombshell,Pale Ale - English,4.4,3.21,30.0,Notes:,31,47,11,53,43,48,1,31,69,3,84
2128,Newcastle Founders' Ale,Pale Ale - English,4.8,3.26,30.0,Notes:,27,47,16,48,54,20,0,21,68,1,77
2129,WychCraft,Pale Ale - English,4.5,3.62,30.0,Notes:,15,34,2,45,44,35,1,29,61,7,61
2130,Powder Monkey Pale Ale,Pale Ale - English,4.8,3.41,30.0,"Notes:Traditional English-style pale ale with our own East Coast twist: UK Fuggles and Goldings dominate the flavor of Powder Monkey, but has subtle notes of citrus and flower from Cascade hops added in the boil and hopback. Brass in color, Powder Monkey, like all of our beers, is well balanced: distinct bitterness and a slight malt sweetness characterize the taste. In 2010, it won a bronze medal at the World Beer Cup; in 2008, it won a silver medal at the Great American Beer Festival.	",7,20,4,45,36,23,0,24,58,12,55
2131,Pedigree,Pale Ale - English,4.5,3.57,30.0,"Notes:Pale / Fuggles, Golding	",11,41,7,47,45,20,1,16,59,5,60
2132,Kentucky Ale,Pale Ale - English,6.0,3.34,30.0,"Notes:Our Master Brewers describe Kentucky Ale as a marriage between two classic beer styles, Irish Red Ale and English Pale Ale. Light amber in color, Kentucky Ale owes its unique body and character to select imported malts and a pinch of wheat malt for a rich, smooth taste. The unique body and character of Kentucky Ale is heavily influenced by the water, drawn from aquifers in the limestone rock underlying the Bluegrass Region of Kentucky.	",15,29,4,34,47,16,1,12,43,3,77
2133,Chamberlain Pale Ale,Pale Ale - English,4.9,3.56,30.0,Notes:,19,29,7,46,41,19,2,17,74,7,90
2134,Over-The-Rhine Ale,Pale Ale - English,6.0,3.65,30.0,Notes:,12,48,6,47,46,27,0,21,76,10,51
2135,Very Bad Elf Special Reserve Ale,Pale Ale - English,7.5,3.51,30.0,Notes:,12,43,24,51,83,33,1,42,93,17,108
2136,English Bay Pale Ale,Pale Ale - English,5.0,3.24,30.0,"Notes:Easygoing—like the sunny shores of English Bay itself. Out of the bottle you’ll notice the rich, coppery colour and caramel malt flavour up front, balanced with a dry roasted finish that’s sure to put a smile on your face. Just grill up some burgers, kebabs or tenderloin—and chill	",10,30,3,35,56,7,0,8,49,6,83
2137,8th Street Pale Ale,Pale Ale - English,4.9,3.58,30.0,Notes:21 IBU	,16,42,3,53,41,26,0,28,88,5,65
2138,Whitbread Pale Ale,Pale Ale - English,5.7,3.37,30.0,Notes:,9,49,8,36,89,35,0,32,48,0,99
2139,English Ale,Pale Ale - English,4.5,3.66,30.0,Notes:,38,50,14,64,46,47,3,46,98,3,78
2140,John Smith's Extra SmoothJohn Smith's Brewery (Heineken UK),Pale Ale - English,3.6,3.21,30.0,"Notes:John Smith’s Extra Smooth was launched in 1993 and is now the nation’s No.1 ale. The boffins say it has a distinct cereal character, with malty, caramel notes being complemented by some fruitiness. But we just think it’s a right good pint.Extra Smooth is available in draught or in cans to be enjoyed at home (Both 3.6% ABV). Plus – you can also get John Smith’s Extra Cold on draught: the same great taste, but colder. We don’t muck about with names see.	",8,82,4,36,41,12,0,17,48,0,72
2141,Unfiltered Double Barrel Ale,Pale Ale - English,5.0,3.99,30.0,Notes:100% Barrel Fermented.	,24,51,13,29,46,34,0,32,50,15,87
2142,Angler's Ale,Pale Ale - English,5.4,3.34,30.0,"Notes:his strikingly authentic English-style pale ale is brewed with all-English malts and a pound and a half of Pacific Northwest hops per barrel. It is medium-bodied, crisp and well-balanced with a flavor profile featuring subtle notes of caramel, toffee and toasted malt, counterbalanced by the ideal level of hop bitterness. The delicate herbal hop finish is produced by Goldings whole leaf hops.1054 OG; 34 IBU	",21,44,10,70,41,66,1,66,123,9,88
2143,Firefly Ale,Pale Ale - English,5.0,3.7,30.0,Notes:,32,27,12,55,50,58,1,57,76,9,66
2144,Golden Ale,Pale Ale - English,4.7,3.61,30.0,Notes:,18,46,13,63,33,24,3,25,88,4,100
2145,Country Pale Ale,Pale Ale - English,5.1,3.43,30.0,"Notes:Our first brew back in the early 90’s, the original pale ale with perfectly balanced hops & malts creating super drinkability.	",15,49,4,54,57,41,1,47,77,1,80
2146,Dundee English-Style Ale,Pale Ale - English,5.1,3.16,30.0,Notes:,19,39,9,24,48,27,0,36,50,7,80
2147,Chupacabras Pale Ale,Pale Ale - English,5.8,3.5,30.0,Notes:,11,46,8,61,63,52,0,56,90,8,100
2148,Stone Mill Organic Pale AleGreen Valley Brewing Company (Crooked Creek),Pale Ale - English,5.5,3.13,30.0,Notes:,7,36,13,49,56,30,0,37,56,3,50
